pos00,pos01,pos02,pos10,pos11,pos12,pos20,pos21,pos22,player,step,result,game_id,state
1,0,0,0,-1,0,0,0,0,-1,1,-1,557,mid
1,0,1,0,-1,0,0,0,0,1,2,-1,557,mid
1,0,1,-1,-1,0,0,0,0,-1,3,-1,557,mid
1,0,1,-1,-1,0,0,0,1,1,4,-1,557,mid
1,-1,1,-1,-1,0,0,0,1,-1,5,-1,557,mid
1,-1,1,-1,-1,0,0,1,1,1,6,-1,557,mid
1,-1,1,-1,-1,-1,0,1,1,-1,7,-1,557,end
0,0,0,0,0,0,1,0,0,1,0,1,558,start
0,-1,0,0,0,0,1,0,0,-1,1,1,558,mid
0,-1,1,0,0,0,1,0,0,1,2,1,558,mid
0,-1,1,0,0,0,1,-1,0,-1,3,1,558,mid
0,-1,1,0,0,1,1,-1,0,1,4,1,558,mid
0,-1,1,0,0,1,1,-1,-1,-1,5,1,558,mid
0,-1,1,0,1,1,1,-1,-1,1,6,1,558,end
0,0,0,0,0,0,0,0,1,1,0,1,559,start
0,0,0,0,-1,0,0,0,1,-1,1,1,559,mid
0,0,1,0,-1,0,0,0,1,1,2,1,559,mid
-1,0,1,0,-1,0,0,0,1,-1,3,1,559,mid
-1,0,1,0,-1,0,0,1,1,1,4,1,559,mid
-1,-1,1,0,-1,0,0,1,1,-1,5,1,559,mid
-1,-1,1,0,-1,0,1,1,1,1,6,1,559,end
0,0,0,0,1,0,0,0,0,1,0,0,560,start
0,-1,0,0,1,0,0,0,0,-1,1,0,560,mid
1,-1,0,0,1,0,0,0,0,1,2,0,560,mid
1,-1,0,0,1,0,0,0,-1,-1,3,0,560,mid
1,-1,0,0,1,0,0,1,-1,1,4,0,560,mid
1,-1,0,-1,1,0,0,1,-1,-1,5,0,560,mid
1,-1,0,-1,1,1,0,1,-1,1,6,0,560,mid
1,-1,-1,-1,1,1,0,1,-1,-1,7,0,560,mid
1,-1,-1,-1,1,1,1,1,-1,1,8,0,560,end
1,0,0,0,0,0,0,0,0,1,0,0,561,start
1,0,0,0,0,0,0,0,-1,-1,1,0,561,mid
1,0,1,0,0,0,0,0,-1,1,2,0,561,mid
1,-1,1,0,0,0,0,0,-1,-1,3,0,561,mid
1,-1,1,0,0,0,0,1,-1,1,4,0,561,mid
1,-1,1,0,0,0,-1,1,-1,-1,5,0,561,mid
1,-1,1,0,1,0,-1,1,-1,1,6,0,561,mid
1,-1,1,0,1,-1,-1,1,-1,-1,7,0,561,mid
1,-1,1,1,1,-1,-1,1,-1,1,8,0,561,end
0,0,0,0,0,0,0,0,1,1,0,1,562,start
0,0,0,0,0,0,-1,0,1,-1,1,1,562,mid
0,0,0,1,0,0,-1,0,1,1,2,1,562,mid
0,0,-1,1,0,0,-1,0,1,-1,3,1,562,mid
0,0,-1,1,0,1,-1,0,1,1,4,1,562,mid
0,-1,-1,1,0,1,-1,0,1,-1,5,1,562,mid
1,-1,-1,1,0,1,-1,0,1,1,6,1,562,mid
1,-1,-1,1,0,1,-1,-1,1,-1,7,1,562,mid
1,-1,-1,1,1,1,-1,-1,1,1,8,1,562,end
1,0,0,0,0,0,0,0,0,1,0,1,563,start
1,0,0,0,0,-1,0,0,0,-1,1,1,563,mid
1,0,0,0,0,-1,0,0,1,1,2,1,563,mid
1,0,-1,0,0,-1,0,0,1,-1,3,1,563,mid
1,0,-1,0,0,-1,0,1,1,1,4,1,563,mid
1,-1,-1,0,0,-1,0,1,1,-1,5,1,563,mid
1,-1,-1,1,0,-1,0,1,1,1,6,1,563,mid
1,-1,-1,1,-1,-1,0,1,1,-1,7,1,563,mid
1,-1,-1,1,-1,-1,1,1,1,1,8,1,563,end
1,0,0,0,0,0,0,0,0,1,0,1,564,start
1,0,0,0,-1,0,0,0,0,-1,1,1,564,mid
1,1,0,0,-1,0,0,0,0,1,2,1,564,mid
1,1,0,0,-1,0,0,-1,0,-1,3,1,564,mid
1,1,0,0,-1,1,0,-1,0,1,4,1,564,mid
1,1,0,0,-1,1,-1,-1,0,-1,5,1,564,mid
1,1,1,0,-1,1,-1,-1,0,1,6,1,564,end
1,0,0,0,0,0,0,0,0,1,0,1,565,start
1,-1,0,0,0,0,0,0,0,-1,1,1,565,mid
1,-1,0,0,0,0,1,0,0,1,2,1,565,mid
1,-1,0,0,0,0,1,-1,0,-1,3,1,565,mid
1,-1,1,0,0,0,1,-1,0,1,4,1,565,mid
1,-1,1,0,0,-1,1,-1,0,-1,5,1,565,mid
1,-1,1,0,1,-1,1,-1,0,1,6,1,565,end
0,1,0,0,0,0,0,0,0,1,0,1,566,start
0,1,-1,0,0,0,0,0,0,-1,1,1,566,mid
0,1,-1,0,0,0,0,1,0,1,2,1,566,mid
-1,1,-1,0,0,0,0,1,0,-1,3,1,566,mid
-1,1,-1,0,0,1,0,1,0,1,4,1,566,mid
-1,1,-1,0,-1,1,0,1,0,-1,5,1,566,mid
-1,1,-1,0,-1,1,0,1,1,1,6,1,566,mid
-1,1,-1,-1,-1,1,0,1,1,-1,7,1,566,mid
-1,1,-1,-1,-1,1,1,1,1,1,8,1,566,end
1,0,0,0,0,0,0,0,0,1,0,-1,567,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,567,mid
1,1,0,0,-1,0,0,0,0,1,2,-1,567,mid
1,1,0,0,-1,0,-1,0,0,-1,3,-1,567,mid
1,1,0,1,-1,0,-1,0,0,1,4,-1,567,mid
1,1,-1,1,-1,0,-1,0,0,-1,5,-1,567,end
0,0,0,0,0,0,1,0,0,1,0,0,568,start
0,0,0,0,0,0,1,0,-1,-1,1,0,568,mid
1,0,0,0,0,0,1,0,-1,1,2,0,568,mid
1,0,0,-1,0,0,1,0,-1,-1,3,0,568,mid
1,0,0,-1,0,1,1,0,-1,1,4,0,568,mid
1,0,-1,-1,0,1,1,0,-1,-1,5,0,568,mid
1,0,-1,-1,1,1,1,0,-1,1,6,0,568,mid
1,-1,-1,-1,1,1,1,0,-1,-1,7,0,568,mid
1,-1,-1,-1,1,1,1,1,-1,1,8,0,568,end
0,0,0,1,0,0,0,0,0,1,0,1,569,start
0,0,0,1,0,-1,0,0,0,-1,1,1,569,mid
0,0,0,1,0,-1,0,0,1,1,2,1,569,mid
0,0,-1,1,0,-1,0,0,1,-1,3,1,569,mid
1,0,-1,1,0,-1,0,0,1,1,4,1,569,mid
1,0,-1,1,0,-1,0,-1,1,-1,5,1,569,mid
1,0,-1,1,1,-1,0,-1,1,1,6,1,569,end
0,0,0,0,0,1,0,0,0,1,0,-1,570,start
0,0,0,0,-1,1,0,0,0,-1,1,-1,570,mid
0,0,0,1,-1,1,0,0,0,1,2,-1,570,mid
0,0,0,1,-1,1,0,0,-1,-1,3,-1,570,mid
0,0,0,1,-1,1,1,0,-1,1,4,-1,570,mid
-1,0,0,1,-1,1,1,0,-1,-1,5,-1,570,end
0,1,0,0,0,0,0,0,0,1,0,-1,571,start
-1,1,0,0,0,0,0,0,0,-1,1,-1,571,mid
-1,1,0,0,0,1,0,0,0,1,2,-1,571,mid
-1,1,0,-1,0,1,0,0,0,-1,3,-1,571,mid
-1,1,1,-1,0,1,0,0,0,1,4,-1,571,mid
-1,1,1,-1,0,1,-1,0,0,-1,5,-1,571,end
0,0,0,0,0,0,0,1,0,1,0,0,572,start
0,0,0,0,0,0,-1,1,0,-1,1,0,572,mid
1,0,0,0,0,0,-1,1,0,1,2,0,572,mid
1,0,0,0,0,-1,-1,1,0,-1,3,0,572,mid
1,0,0,0,0,-1,-1,1,1,1,4,0,572,mid
1,0,0,0,-1,-1,-1,1,1,-1,5,0,572,mid
1,0,0,1,-1,-1,-1,1,1,1,6,0,572,mid
1,-1,0,1,-1,-1,-1,1,1,-1,7,0,572,mid
1,-1,1,1,-1,-1,-1,1,1,1,8,0,572,end
0,0,0,0,0,0,0,1,0,1,0,1,573,start
0,0,-1,0,0,0,0,1,0,-1,1,1,573,mid
1,0,-1,0,0,0,0,1,0,1,2,1,573,mid
1,0,-1,0,0,0,-1,1,0,-1,3,1,573,mid
1,0,-1,0,1,0,-1,1,0,1,4,1,573,mid
1,0,-1,-1,1,0,-1,1,0,-1,5,1,573,mid
1,0,-1,-1,1,0,-1,1,1,1,6,1,573,end
1,0,0,0,0,0,0,0,0,1,0,1,574,start
1,0,0,0,0,0,0,0,-1,-1,1,1,574,mid
1,0,0,0,0,0,1,0,-1,1,2,1,574,mid
1,0,0,0,0,0,1,-1,-1,-1,3,1,574,mid
1,0,0,0,0,1,1,-1,-1,1,4,1,574,mid
1,0,-1,0,0,1,1,-1,-1,-1,5,1,574,mid
1,0,-1,0,1,1,1,-1,-1,1,6,1,574,mid
1,-1,-1,0,1,1,1,-1,-1,-1,7,1,574,mid
1,-1,-1,1,1,1,1,-1,-1,1,8,1,574,end
0,0,0,1,0,0,0,0,0,1,0,1,575,start
0,0,0,1,0,-1,0,0,0,-1,1,1,575,mid
0,0,0,1,0,-1,0,1,0,1,2,1,575,mid
0,0,0,1,0,-1,-1,1,0,-1,3,1,575,mid
0,0,0,1,1,-1,-1,1,0,1,4,1,575,mid
0,0,0,1,1,-1,-1,1,-1,-1,5,1,575,mid
0,0,1,1,1,-1,-1,1,-1,1,6,1,575,mid
-1,0,1,1,1,-1,-1,1,-1,-1,7,1,575,mid
-1,1,1,1,1,-1,-1,1,-1,1,8,1,575,end
0,0,0,0,1,0,0,0,0,1,0,1,576,start
0,0,0,0,1,-1,0,0,0,-1,1,1,576,mid
0,1,0,0,1,-1,0,0,0,1,2,1,576,mid
0,1,0,-1,1,-1,0,0,0,-1,3,1,576,mid
0,1,0,-1,1,-1,1,0,0,1,4,1,576,mid
0,1,0,-1,1,-1,1,-1,0,-1,5,1,576,mid
0,1,0,-1,1,-1,1,-1,1,1,6,1,576,mid
-1,1,0,-1,1,-1,1,-1,1,-1,7,1,576,mid
-1,1,1,-1,1,-1,1,-1,1,1,8,1,576,end
0,0,0,0,1,0,0,0,0,1,0,0,577,start
0,0,0,0,1,-1,0,0,0,-1,1,0,577,mid
0,0,0,0,1,-1,1,0,0,1,2,0,577,mid
0,0,0,0,1,-1,1,-1,0,-1,3,0,577,mid
0,0,0,1,1,-1,1,-1,0,1,4,0,577,mid
-1,0,0,1,1,-1,1,-1,0,-1,5,0,577,mid
-1,1,0,1,1,-1,1,-1,0,1,6,0,577,mid
-1,1,-1,1,1,-1,1,-1,0,-1,7,0,577,mid
-1,1,-1,1,1,-1,1,-1,1,1,8,0,577,end
0,0,0,0,0,0,0,1,0,1,0,-1,578,start
0,0,0,0,0,-1,0,1,0,-1,1,-1,578,mid
0,0,0,0,0,-1,0,1,1,1,2,-1,578,mid
0,0,0,0,-1,-1,0,1,1,-1,3,-1,578,mid
0,1,0,0,-1,-1,0,1,1,1,4,-1,578,mid
0,1,-1,0,-1,-1,0,1,1,-1,5,-1,578,mid
0,1,-1,1,-1,-1,0,1,1,1,6,-1,578,mid
0,1,-1,1,-1,-1,-1,1,1,-1,7,-1,578,end
0,0,0,0,1,0,0,0,0,1,0,1,579,start
0,0,0,0,1,0,0,0,-1,-1,1,1,579,mid
0,0,0,0,1,0,1,0,-1,1,2,1,579,mid
0,-1,0,0,1,0,1,0,-1,-1,3,1,579,mid
0,-1,1,0,1,0,1,0,-1,1,4,1,579,end
0,0,0,0,1,0,0,0,0,1,0,1,580,start
0,-1,0,0,1,0,0,0,0,-1,1,1,580,mid
0,-1,0,0,1,0,0,0,1,1,2,1,580,mid
-1,-1,0,0,1,0,0,0,1,-1,3,1,580,mid
-1,-1,0,0,1,1,0,0,1,1,4,1,580,mid
-1,-1,0,0,1,1,0,-1,1,-1,5,1,580,mid
-1,-1,1,0,1,1,0,-1,1,1,6,1,580,end
1,0,0,0,0,0,0,0,0,1,0,1,581,start
1,0,0,0,0,-1,0,0,0,-1,1,1,581,mid
1,0,0,0,0,-1,1,0,0,1,2,1,581,mid
1,0,0,-1,0,-1,1,0,0,-1,3,1,581,mid
1,0,0,-1,0,-1,1,0,1,1,4,1,581,mid
1,0,0,-1,0,-1,1,-1,1,-1,5,1,581,mid
1,1,0,-1,0,-1,1,-1,1,1,6,1,581,mid
1,1,-1,-1,0,-1,1,-1,1,-1,7,1,581,mid
1,1,-1,-1,1,-1,1,-1,1,1,8,1,581,end
0,0,0,0,0,0,1,0,0,1,0,1,582,start
0,-1,0,0,0,0,1,0,0,-1,1,1,582,mid
1,-1,0,0,0,0,1,0,0,1,2,1,582,mid
1,-1,0,0,0,-1,1,0,0,-1,3,1,582,mid
1,-1,0,0,0,-1,1,1,0,1,4,1,582,mid
1,-1,-1,0,0,-1,1,1,0,-1,5,1,582,mid
1,-1,-1,0,0,-1,1,1,1,1,6,1,582,end
0,1,0,0,0,0,0,0,0,1,0,-1,583,start
-1,1,0,0,0,0,0,0,0,-1,1,-1,583,mid
-1,1,1,0,0,0,0,0,0,1,2,-1,583,mid
-1,1,1,0,0,-1,0,0,0,-1,3,-1,583,mid
-1,1,1,0,0,-1,0,0,1,1,4,-1,583,mid
-1,1,1,0,-1,-1,0,0,1,-1,5,-1,583,mid
-1,1,1,0,-1,-1,1,0,1,1,6,-1,583,mid
-1,1,1,-1,-1,-1,1,0,1,-1,7,-1,583,end
0,0,0,1,0,0,0,0,0,1,0,1,584,start
-1,0,0,1,0,0,0,0,0,-1,1,1,584,mid
-1,0,0,1,1,0,0,0,0,1,2,1,584,mid
-1,0,0,1,1,-1,0,0,0,-1,3,1,584,mid
-1,0,1,1,1,-1,0,0,0,1,4,1,584,mid
-1,0,1,1,1,-1,0,-1,0,-1,5,1,584,mid
-1,1,1,1,1,-1,0,-1,0,1,6,1,584,mid
-1,1,1,1,1,-1,0,-1,-1,-1,7,1,584,mid
-1,1,1,1,1,-1,1,-1,-1,1,8,1,584,end
1,0,0,0,0,0,0,0,0,1,0,1,585,start
1,0,0,0,-1,0,0,0,0,-1,1,1,585,mid
1,0,1,0,-1,0,0,0,0,1,2,1,585,mid
1,0,1,-1,-1,0,0,0,0,-1,3,1,585,mid
1,1,1,-1,-1,0,0,0,0,1,4,1,585,end
0,0,0,0,0,0,1,0,0,1,0,0,586,start
0,0,0,0,-1,0,1,0,0,-1,1,0,586,mid
0,0,0,1,-1,0,1,0,0,1,2,0,586,mid
-1,0,0,1,-1,0,1,0,0,-1,3,0,586,mid
-1,1,0,1,-1,0,1,0,0,1,4,0,586,mid
-1,1,0,1,-1,-1,1,0,0,-1,5,0,586,mid
-1,1,0,1,-1,-1,1,0,1,1,6,0,586,mid
-1,1,0,1,-1,-1,1,-1,1,-1,7,0,586,mid
-1,1,1,1,-1,-1,1,-1,1,1,8,0,586,end
0,0,0,0,0,1,0,0,0,1,0,1,587,start
-1,0,0,0,0,1,0,0,0,-1,1,1,587,mid
-1,0,0,0,0,1,0,1,0,1,2,1,587,mid
-1,0,0,0,0,1,-1,1,0,-1,3,1,587,mid
-1,0,0,1,0,1,-1,1,0,1,4,1,587,mid
-1,0,0,1,-1,1,-1,1,0,-1,5,1,587,mid
-1,0,0,1,-1,1,-1,1,1,1,6,1,587,mid
-1,-1,0,1,-1,1,-1,1,1,-1,7,1,587,mid
-1,-1,1,1,-1,1,-1,1,1,1,8,1,587,end
0,0,0,1,0,0,0,0,0,1,0,-1,588,start
-1,0,0,1,0,0,0,0,0,-1,1,-1,588,mid
-1,0,0,1,0,1,0,0,0,1,2,-1,588,mid
-1,0,0,1,0,1,-1,0,0,-1,3,-1,588,mid
-1,0,0,1,0,1,-1,0,1,1,4,-1,588,mid
-1,-1,0,1,0,1,-1,0,1,-1,5,-1,588,mid
-1,-1,0,1,0,1,-1,1,1,1,6,-1,588,mid
-1,-1,-1,1,0,1,-1,1,1,-1,7,-1,588,end
1,0,0,0,0,0,0,0,0,1,0,-1,589,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,589,mid
1,0,1,0,-1,0,0,0,0,1,2,-1,589,mid
1,-1,1,0,-1,0,0,0,0,-1,3,-1,589,mid
1,-1,1,0,-1,0,1,0,0,1,4,-1,589,mid
1,-1,1,0,-1,0,1,-1,0,-1,5,-1,589,end
0,1,0,0,0,0,0,0,0,1,0,-1,590,start
0,1,0,0,-1,0,0,0,0,-1,1,-1,590,mid
0,1,0,0,-1,0,0,1,0,1,2,-1,590,mid
0,1,0,0,-1,0,0,1,-1,-1,3,-1,590,mid
0,1,0,0,-1,0,1,1,-1,1,4,-1,590,mid
0,1,0,0,-1,-1,1,1,-1,-1,5,-1,590,mid
0,1,1,0,-1,-1,1,1,-1,1,6,-1,590,mid
0,1,1,-1,-1,-1,1,1,-1,-1,7,-1,590,end
1,0,0,0,0,0,0,0,0,1,0,-1,591,start
1,0,0,0,0,0,-1,0,0,-1,1,-1,591,mid
1,0,0,0,0,0,-1,0,1,1,2,-1,591,mid
1,0,-1,0,0,0,-1,0,1,-1,3,-1,591,mid
1,0,-1,0,0,1,-1,0,1,1,4,-1,591,mid
1,0,-1,0,0,1,-1,-1,1,-1,5,-1,591,mid
1,1,-1,0,0,1,-1,-1,1,1,6,-1,591,mid
1,1,-1,0,-1,1,-1,-1,1,-1,7,-1,591,end
1,0,0,0,0,0,0,0,0,1,0,0,592,start
1,0,0,0,-1,0,0,0,0,-1,1,0,592,mid
1,0,1,0,-1,0,0,0,0,1,2,0,592,mid
1,0,1,0,-1,0,0,0,-1,-1,3,0,592,mid
1,0,1,0,-1,0,1,0,-1,1,4,0,592,mid
1,-1,1,0,-1,0,1,0,-1,-1,5,0,592,mid
1,-1,1,0,-1,1,1,0,-1,1,6,0,592,mid
1,-1,1,-1,-1,1,1,0,-1,-1,7,0,592,mid
1,-1,1,-1,-1,1,1,1,-1,1,8,0,592,end
1,0,0,0,0,0,0,0,0,1,0,1,593,start
1,-1,0,0,0,0,0,0,0,-1,1,1,593,mid
1,-1,0,0,0,1,0,0,0,1,2,1,593,mid
1,-1,0,0,0,1,-1,0,0,-1,3,1,593,mid
1,-1,0,0,0,1,-1,0,1,1,4,1,593,mid
1,-1,0,-1,0,1,-1,0,1,-1,5,1,593,mid
1,-1,0,-1,0,1,-1,1,1,1,6,1,593,mid
1,-1,0,-1,-1,1,-1,1,1,-1,7,1,593,mid
1,-1,1,-1,-1,1,-1,1,1,1,8,1,593,end
0,0,0,1,0,0,0,0,0,1,0,1,594,start
0,-1,0,1,0,0,0,0,0,-1,1,1,594,mid
0,-1,0,1,0,0,1,0,0,1,2,1,594,mid
-1,-1,0,1,0,0,1,0,0,-1,3,1,594,mid
-1,-1,0,1,1,0,1,0,0,1,4,1,594,mid
-1,-1,0,1,1,0,1,0,-1,-1,5,1,594,mid
-1,-1,0,1,1,1,1,0,-1,1,6,1,594,end
0,0,0,0,1,0,0,0,0,1,0,1,595,start
0,-1,0,0,1,0,0,0,0,-1,1,1,595,mid
0,-1,1,0,1,0,0,0,0,1,2,1,595,mid
0,-1,1,0,1,0,0,0,-1,-1,3,1,595,mid
0,-1,1,1,1,0,0,0,-1,1,4,1,595,mid
-1,-1,1,1,1,0,0,0,-1,-1,5,1,595,mid
-1,-1,1,1,1,1,0,0,-1,1,6,1,595,end
0,0,0,0,1,0,0,0,0,1,0,-1,596,start
0,0,0,0,1,-1,0,0,0,-1,1,-1,596,mid
0,1,0,0,1,-1,0,0,0,1,2,-1,596,mid
0,1,-1,0,1,-1,0,0,0,-1,3,-1,596,mid
0,1,-1,1,1,-1,0,0,0,1,4,-1,596,mid
0,1,-1,1,1,-1,0,0,-1,-1,5,-1,596,end
1,0,0,0,0,0,0,0,0,1,0,-1,597,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,597,mid
1,1,0,0,-1,0,0,0,0,1,2,-1,597,mid
1,1,-1,0,-1,0,0,0,0,-1,3,-1,597,mid
1,1,-1,0,-1,0,0,1,0,1,4,-1,597,mid
1,1,-1,0,-1,0,-1,1,0,-1,5,-1,597,end
1,0,0,0,0,0,0,0,0,1,0,-1,598,start
1,0,0,0,0,0,-1,0,0,-1,1,-1,598,mid
1,0,0,1,0,0,-1,0,0,1,2,-1,598,mid
1,0,0,1,-1,0,-1,0,0,-1,3,-1,598,mid
1,1,0,1,-1,0,-1,0,0,1,4,-1,598,mid
1,1,-1,1,-1,0,-1,0,0,-1,5,-1,598,end
1,0,0,0,0,0,0,0,0,1,0,1,599,start
1,0,0,0,0,-1,0,0,0,-1,1,1,599,mid
1,0,1,0,0,-1,0,0,0,1,2,1,599,mid
1,0,1,0,0,-1,0,-1,0,-1,3,1,599,mid
1,0,1,0,0,-1,1,-1,0,1,4,1,599,mid
1,0,1,-1,0,-1,1,-1,0,-1,5,1,599,mid
1,0,1,-1,1,-1,1,-1,0,1,6,1,599,end
0,0,0,0,0,0,0,0,1,1,0,1,600,start
0,0,-1,0,0,0,0,0,1,-1,1,1,600,mid
0,0,-1,0,1,0,0,0,1,1,2,1,600,mid
0,0,-1,0,1,0,-1,0,1,-1,3,1,600,mid
0,1,-1,0,1,0,-1,0,1,1,4,1,600,mid
0,1,-1,0,1,0,-1,-1,1,-1,5,1,600,mid
0,1,-1,1,1,0,-1,-1,1,1,6,1,600,mid
0,1,-1,1,1,-1,-1,-1,1,-1,7,1,600,mid
1,1,-1,1,1,-1,-1,-1,1,1,8,1,600,end
0,0,0,1,0,0,0,0,0,1,0,1,601,start
0,0,0,1,0,0,0,0,-1,-1,1,1,601,mid
1,0,0,1,0,0,0,0,-1,1,2,1,601,mid
1,-1,0,1,0,0,0,0,-1,-1,3,1,601,mid
1,-1,1,1,0,0,0,0,-1,1,4,1,601,mid
1,-1,1,1,0,0,0,-1,-1,-1,5,1,601,mid
1,-1,1,1,0,0,1,-1,-1,1,6,1,601,end
0,0,0,1,0,0,0,0,0,1,0,-1,602,start
0,0,0,1,-1,0,0,0,0,-1,1,-1,602,mid
0,0,0,1,-1,0,1,0,0,1,2,-1,602,mid
-1,0,0,1,-1,0,1,0,0,-1,3,-1,602,mid
-1,0,0,1,-1,1,1,0,0,1,4,-1,602,mid
-1,-1,0,1,-1,1,1,0,0,-1,5,-1,602,mid
-1,-1,0,1,-1,1,1,0,1,1,6,-1,602,mid
-1,-1,-1,1,-1,1,1,0,1,-1,7,-1,602,end
1,0,0,0,0,0,0,0,0,1,0,1,603,start
1,0,0,-1,0,0,0,0,0,-1,1,1,603,mid
1,0,0,-1,0,1,0,0,0,1,2,1,603,mid
1,0,0,-1,0,1,0,-1,0,-1,3,1,603,mid
1,0,0,-1,0,1,0,-1,1,1,4,1,603,mid
1,-1,0,-1,0,1,0,-1,1,-1,5,1,603,mid
1,-1,1,-1,0,1,0,-1,1,1,6,1,603,end
1,0,0,0,0,0,0,0,0,1,0,0,604,start
1,0,-1,0,0,0,0,0,0,-1,1,0,604,mid
1,1,-1,0,0,0,0,0,0,1,2,0,604,mid
1,1,-1,0,0,0,0,-1,0,-1,3,0,604,mid
1,1,-1,0,1,0,0,-1,0,1,4,0,604,mid
1,1,-1,0,1,0,0,-1,-1,-1,5,0,604,mid
1,1,-1,0,1,1,0,-1,-1,1,6,0,604,mid
1,1,-1,-1,1,1,0,-1,-1,-1,7,0,604,mid
1,1,-1,-1,1,1,1,-1,-1,1,8,0,604,end
0,0,0,0,0,0,1,0,0,1,0,0,605,start
0,0,0,0,-1,0,1,0,0,-1,1,0,605,mid
0,0,0,1,-1,0,1,0,0,1,2,0,605,mid
0,0,0,1,-1,-1,1,0,0,-1,3,0,605,mid
0,0,0,1,-1,-1,1,0,1,1,4,0,605,mid
0,0,0,1,-1,-1,1,-1,1,-1,5,0,605,mid
0,0,1,1,-1,-1,1,-1,1,1,6,0,605,mid
-1,0,1,1,-1,-1,1,-1,1,-1,7,0,605,mid
-1,1,1,1,-1,-1,1,-1,1,1,8,0,605,end
0,1,0,0,0,0,0,0,0,1,0,1,606,start
0,1,0,0,0,0,0,0,-1,-1,1,1,606,mid
1,1,0,0,0,0,0,0,-1,1,2,1,606,mid
1,1,0,0,0,0,0,-1,-1,-1,3,1,606,mid
1,1,1,0,0,0,0,-1,-1,1,4,1,606,end
0,0,0,0,0,0,1,0,0,1,0,1,607,start
0,0,0,0,-1,0,1,0,0,-1,1,1,607,mid
1,0,0,0,-1,0,1,0,0,1,2,1,607,mid
1,-1,0,0,-1,0,1,0,0,-1,3,1,607,mid
1,-1,0,0,-1,0,1,1,0,1,4,1,607,mid
1,-1,0,0,-1,-1,1,1,0,-1,5,1,607,mid
1,-1,0,1,-1,-1,1,1,0,1,6,1,607,end
0,0,0,0,0,0,0,0,1,1,0,1,608,start
0,0,0,0,-1,0,0,0,1,-1,1,1,608,mid
0,1,0,0,-1,0,0,0,1,1,2,1,608,mid
0,1,0,0,-1,0,-1,0,1,-1,3,1,608,mid
0,1,0,0,-1,1,-1,0,1,1,4,1,608,mid
-1,1,0,0,-1,1,-1,0,1,-1,5,1,608,mid
-1,1,1,0,-1,1,-1,0,1,1,6,1,608,end
1,0,0,0,0,0,0,0,0,1,0,-1,609,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,609,mid
1,0,0,0,-1,0,0,1,0,1,2,-1,609,mid
1,0,0,0,-1,-1,0,1,0,-1,3,-1,609,mid
1,1,0,0,-1,-1,0,1,0,1,4,-1,609,mid
1,1,0,-1,-1,-1,0,1,0,-1,5,-1,609,end
1,0,0,0,0,0,0,0,0,1,0,1,610,start
1,0,0,0,0,-1,0,0,0,-1,1,1,610,mid
1,0,0,0,0,-1,0,1,0,1,2,1,610,mid
1,0,0,-1,0,-1,0,1,0,-1,3,1,610,mid
1,0,0,-1,0,-1,1,1,0,1,4,1,610,mid
1,-1,0,-1,0,-1,1,1,0,-1,5,1,610,mid
1,-1,0,-1,0,-1,1,1,1,1,6,1,610,end
1,0,0,0,0,0,0,0,0,1,0,1,611,start
1,0,0,0,-1,0,0,0,0,-1,1,1,611,mid
1,1,0,0,-1,0,0,0,0,1,2,1,611,mid
1,1,0,0,-1,0,0,-1,0,-1,3,1,611,mid
1,1,1,0,-1,0,0,-1,0,1,4,1,611,end
1,0,0,0,0,0,0,0,0,1,0,-1,612,start
1,0,0,0,-1,0,0,0,0,-1,1,-1,612,mid
1,0,0,1,-1,0,0,0,0,1,2,-1,612,mid
1,0,-1,1,-1,0,0,0,0,-1,3,-1,612,mid
1,1,-1,1,-1,0,0,0,0,1,4,-1,612,mid
1,1,-1,1,-1,0,0,0,-1,-1,5,-1,612,mid
1,1,-1,1,-1,0,0,1,-1,1,6,-1,612,mid
1,1,-1,1,-1,0,-1,1,-1,-1,7,-1,612,end
0,0,0,0,1,0,0,0,0,1,0,1,613,start
0,0,-1,0,1,0,0,0,0,-1,1,1,613,mid
0,0,-1,1,1,0,0,0,0,1,2,1,613,mid
0,0,-1,1,1,0,0,-1,0,-1,3,1,613,mid
0,1,-1,1,1,0,0,-1,0,1,4,1,613,mid
0,1,-1,1,1,0,0,-1,-1,-1,5,1,613,mid
0,1,-1,1,1,1,0,-1,-1,1,6,1,613,end
1,0,0,0,0,0,0,0,0,1,0,1,614,start
1,0,0,0,-1,0,0,0,0,-1,1,1,614,mid
1,0,1,0,-1,0,0,0,0,1,2,1,614,mid
1,0,1,0,-1,0,-1,0,0,-1,3,1,614,mid
1,0,1,1,-1,0,-1,0,0,1,4,1,614,mid
1,0,1,1,-1,-1,-1,0,0,-1,5,1,614,mid
1,1,1,1,-1,-1,-1,0,0,1,6,1,614,end
0,0,0,0,0,1,0,0,0,1,0,1,615,start
0,-1,0,0,0,1,0,0,0,-1,1,1,615,mid
0,-1,0,0,0,1,0,0,1,1,2,1,615,mid
-1,-1,0,0,0,1,0,0,1,-1,3,1,615,mid
-1,-1,0,0,0,1,1,0,1,1,4,1,615,mid
-1,-1,0,-1,0,1,1,0,1,-1,5,1,615,mid
-1,-1,0,-1,0,1,1,1,1,1,6,1,615,end
0,0,0,1,0,0,0,0,0,1,0,1,616,start
